epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.092826173,6.004833473,0.242982824,1.575198994
1,5.822768624,4.730571848,9.576874736,25.30372853
2,5.487537747,3.936266185,21.54168412,46.10808546
3,5.255298878,3.291738453,31.96480939,58.33263511
4,4.954784736,2.537933419,47.04650187,73.33054042
5,4.84130463,2.361708931,52.09886887,76.74067867
6,4.745425409,2.127217824,56.39715122,78.97779639
7,4.599019641,2.010944537,59.62295768,81.75953079
8,4.473411013,1.929111463,60.35190616,81.91872643
9,4.365613689,1.541173217,67.39002931,86.45999162
10,4.406784516,1.601522611,67.53246752,86.70297444
11,4.275232815,1.475643705,69.96229576,87.82572266
12,4.164168903,1.263538748,75.28278173,90.59907834
13,4.038919721,1.100848161,77.84666945,91.9731881
14,3.975027615,1.11209121,79.28780895,92.91998324
15,3.882316459,1.009741896,80.62002513,93.33054043
16,3.820054379,1.114398917,80.9300377,93.76623377
17,3.811619054,1.043043987,82.38793464,94.09300377
18,3.730738478,0.876290969,84.19773774,94.73816506
19,3.671405788,0.807238325,84.90992878,95.2660243
20,3.627873002,0.887381888,85.22832006,95.71009635
21,3.550720705,0.805204624,87.22245496,95.91956431
22,3.530170413,0.795821237,87.02974445,96.08713867
23,3.510649645,0.80990943,87.26434855,96.1038961
24,3.487075332,0.8324598,87.64139086,96.31336406
25,3.391497201,0.829408564,87.83410138,96.32174277
26,3.464973901,0.771663834,88.76413908,96.88311688
27,3.35834243,0.815670903,88.70548806,96.46418098
28,3.412895335,0.698014555,89.33389191,96.9836615
29,3.297994552,0.734779412,89.34227063,96.87473817
30,3.308278397,0.821422435,88.88981986,96.67364893
31,2.816291834,0.846410898,87.82572266,96.01173021
32,3.377518442,0.822663041,88.80603268,96.89987432
33,3.289238414,0.724574252,90.01256808,97.08420612
34,3.313495332,0.742264946,89.83661499,97.01717637
35,3.148021302,0.626473558,91.33640553,97.61206535
36,3.210172616,0.610928847,91.21910348,97.69585253
37,3.22962902,0.638475008,91.2777545,97.62044407
38,3.176164534,0.732657792,90.95936322,97.59530792
39,3.110132502,0.714908595,91.2777545,97.35232509
40,3.042910714,0.611834244,91.74696271,97.81315459
41,3.124717766,0.572105701,92.08211144,97.8634269
42,3.11609436,0.647712289,92.09049016,97.89694177
43,3.089578891,0.588678134,92.66024298,98.098031
44,2.955868233,0.741034363,91.92291579,97.71260997
45,3.021307511,0.718806642,91.62966066,97.83829074
46,2.987994964,0.692534513,92.12400503,97.85504818
47,3.033221972,0.786650632,91.62966066,97.82153331
48,2.885013252,0.58350444,92.77754504,97.98072895
49,2.956373498,0.62221154,92.65186426,97.84666946
50,2.965487566,0.616562185,92.73565144,97.97235023
51,2.925892552,0.614321819,92.8529535,97.92207792
52,2.870152445,0.738667252,92.55131965,98.01424382
53,2.804592697,0.590655847,93.02052786,98.24884793
54,2.887221157,0.572415689,93.03728529,98.17343946
55,2.882018701,0.633229656,93.01214914,98.08127357
56,2.864149235,0.579724975,93.14620863,98.29074152
57,2.916011675,0.55433615,92.97025555,98.29074152
58,2.912710348,0.522941773,93.79136992,98.53372434
59,2.894202213,0.624029001,93.00377042,98.24046921
60,2.88730703,0.615282978,93.49811479,98.24046921
61,2.912251965,0.688589377,93.15458735,98.24046921
62,2.885747382,0.598131071,93.03728529,98.1901969
63,2.860787052,0.519577296,94.19354839,98.5169669
64,2.855932832,0.566312276,93.90867197,98.44155844
65,2.813251915,0.464101039,93.95894428,98.33263511
66,2.829163065,0.651552927,93.59028069,98.39966485
67,2.826852517,0.621746783,93.79974864,98.57561793
68,2.810817832,0.663823064,93.59028069,98.2823628
69,2.749342291,0.635117834,93.63217428,98.29912023
70,2.835021153,0.572142972,94.17679095,98.55048178
71,2.772636642,0.689643221,93.29702556,98.23209049
72,2.82495842,0.6000781,94.1516548,98.52534562
73,2.729858382,0.605825009,94.16003351,98.53372434
74,2.821249127,0.657026627,93.66568915,98.26560536
75,2.739476663,0.586990987,94.17679095,98.44155844
76,2.719567332,0.57192302,93.77461248,98.50020947
77,2.714139943,0.536809574,94.10976121,98.47507331
78,2.763860281,0.566755881,94.50356096,98.56723921
79,2.684999457,0.553295684,93.90867197,98.5169669
80,2.660667565,0.518296801,94.4784248,98.64264767
81,2.709628416,0.662976908,94.07624633,98.64264767
82,2.686980715,0.538936686,94.49518224,98.5169669
83,2.684047691,0.491069076,94.3862589,98.6091328
84,2.658521659,0.581463948,94.60410557,98.74319229
85,2.682960138,0.636541295,94.74654378,98.68454127
86,2.67954569,0.577281462,94.96439045,98.75157101
87,2.635155431,0.561003286,94.83870968,98.76832845
88,2.604196616,0.625256926,94.61248429,98.66778383
89,2.672276004,0.67999356,94.18516967,98.62589024
90,2.652143143,0.6926201,94.4784248,98.58399665
91,2.5946785,0.536976044,94.59572685,98.64264767
92,2.630888372,0.631371508,94.60410557,98.74319229
93,2.67261058,0.597267814,94.72978634,98.63426896
94,2.607861057,0.575056376,94.79681609,98.67616255
95,2.529597791,0.484694439,94.88060327,98.65940511
96,2.564735856,0.579917669,94.5705907,98.70967742
97,2.653656997,0.647976814,94.78843737,98.7934646
98,2.623630885,0.655098663,94.85546711,98.74319229
99,2.543567129,0.633374872,94.8470884,98.66778383
100,2.553513734,0.607230899,94.92249686,98.74319229
101,2.56117098,0.493474828,95.04817763,98.89400922
102,2.55621677,0.534657362,95.33305404,98.78508588
103,2.538796297,0.590873661,95.14034353,98.91076665
104,2.561281787,0.660385192,94.64599916,98.68454127
105,2.534378007,0.591946182,95.36656891,98.82697947
106,2.493002125,0.494893523,95.65144533,98.91914537
107,2.466282432,0.604076709,95.37494763,98.91914537
108,2.531848908,0.500314775,95.44197738,99.01131127
109,2.515434181,0.588837322,95.03979891,98.86049434
110,2.475113297,0.540040126,95.39170507,98.81860075
111,2.502647847,0.507380963,95.43359866,98.85211563
112,2.434815537,0.627329942,95.25764558,98.7934646
113,2.525173986,0.585253702,95.38332635,98.80184332
114,2.530084296,0.540254872,95.58441558,98.87725178
115,2.489729661,0.63422735,95.75198994,98.96103896
116,2.5105786,0.540004042,95.29953917,98.96941768
117,2.459908884,0.585110306,95.29953917,98.85211563
118,2.516128949,0.488033264,95.42521994,98.92752409
119,2.477191653,0.57976335,95.37494763,98.84373691
120,2.490758715,0.49508679,95.66820276,99.06158358
121,2.39363937,0.539118467,95.60955174,98.96941768
122,2.420904476,0.60797001,95.58441558,98.99455383
123,2.466879328,0.616702451,95.42521994,98.92752409
124,2.450210222,0.547093407,95.6849602,99.01968999
125,2.398158716,0.591145336,95.6849602,99.0280687
126,2.436999377,0.571364258,95.55927943,98.96103896
127,2.427149719,0.511817869,95.94470046,99.04482614
128,2.376242252,0.592714688,95.82739841,99.06158358
129,2.377392484,0.484267607,95.84415584,99.0699623
130,2.450050111,0.47043053,95.89442815,99.01131127
131,2.373735972,0.593880549,95.73523251,98.91076665
132,2.369738734,0.502857601,95.78550482,98.99455383
133,2.363830331,0.533159227,96.05362379,99.05320486
134,2.353003133,0.591635069,96.03686636,99.00293255
135,2.348686821,0.563118196,95.92794302,99.00293255
136,2.371741752,0.550765622,95.87767071,98.91914537
137,2.338469538,0.560208535,95.89442815,99.01131127
138,2.355874997,0.544155783,95.9614579,98.9777964
139,2.302541365,0.563175534,96.23795559,99.05320486
140,2.358768341,0.596714953,96.22119815,98.99455383
141,2.322832467,0.517428388,96.23795559,99.10347717
142,2.35136589,0.518398098,96.02010892,99.05320486
143,2.335068439,0.52476308,96.0117302,99.05320486
144,2.367553565,0.550928082,95.67658148,99.01968999
145,2.266123237,0.453220304,96.07038123,99.08671973
146,2.324613185,0.569535423,95.92794302,99.09509845
147,2.336021116,0.496382321,96.31336406,99.1202346
148,2.308158237,0.528699871,96.21281944,99.11185589
149,2.276212736,0.587341917,96.07875995,99.06158358
150,2.225819415,0.537336128,96.1038961,99.09509845
151,2.292980139,0.507875504,96.30498534,99.22077922
152,2.284181297,0.590181067,96.25471303,99.10347717
153,2.274066601,0.611226787,96.17930457,98.99455383
154,2.252454783,0.481681312,96.16254713,99.22915794
155,2.265034843,0.479795957,96.60661919,99.17888563
156,2.255011776,0.482085049,96.25471303,99.18726435
157,2.241414687,0.552417902,96.16254713,99.15374948
158,2.277230292,0.503521189,96.39715124,99.15374948
159,2.259049981,0.49664524,96.58148303,99.18726435
160,2.241213154,0.471607847,96.45580226,99.20402178
161,2.238162413,0.518498045,96.38877252,99.24591537
162,2.208882701,0.490977086,96.38877252,99.08671973
163,2.228221104,0.491901098,96.48093842,99.22077922
164,2.222575451,0.467623067,96.54796816,99.2124005
165,2.21241406,0.516991124,96.52283201,99.2124005
166,2.177007954,0.627433919,96.6568915,99.20402178
167,2.238308847,0.551937456,96.37201508,99.12861332
168,2.195494022,0.559604515,96.43904483,99.2124005
169,2.229062814,0.527166848,96.61499791,99.2124005
170,2.165473226,0.49366699,96.85798073,99.27943025
171,2.120301058,0.529279283,96.64851278,99.22915794
172,2.141149052,0.485908882,96.57310432,99.20402178
173,2.122579092,0.542831982,96.35525765,99.12861332
174,2.153170042,0.507047369,96.24633431,99.24591537
175,2.066826073,0.464422953,96.6568915,99.22915794
176,2.119462656,0.526990273,96.51445329,99.14537076
177,2.11916223,0.547139699,96.522832,99.22915794
178,2.100114489,0.470576196,96.58986175,99.22915794
179,2.070640094,0.521786978,96.53121072,99.13699204
180,2.035465257,0.496073601,96.57310432,99.18726435
181,2.083147619,0.507006396,96.57310432,99.23753666
182,2.074705275,0.520346191,96.64013406,99.17050691
183,2.070833809,0.573067495,96.65689149,99.18726435
184,2.048802245,0.473917947,96.53121072,99.24591537
185,2.060203507,0.493193417,97.00041894,99.26267281
186,2.048158619,0.487762837,96.69878509,99.3045664
187,2.039680483,0.562860207,96.71554252,99.29618768
188,2.064600296,0.492084791,96.7071638,99.27943025
189,2.055626002,0.472833602,96.84122329,99.24591537
190,1.982390344,0.493082771,96.73229996,99.17050691
191,1.989649484,0.534586759,96.82446586,99.14537076
192,1.805863557,0.581750964,96.61499791,99.14537076
193,1.816639492,0.52649518,96.66527021,99.17888563
194,1.990002892,0.477302102,96.5647256,99.20402178
195,2.003712203,0.516600069,96.46418098,99.3045664
196,1.931542017,0.493193335,96.76581483,99.2124005
197,1.973090152,0.527302143,96.60661919,99.24591537
198,1.969748336,0.509510131,96.91663175,99.27105153
199,1.951073401,0.461842631,96.87473817,99.26267281
200,1.924739779,0.506305497,96.58986175,99.17888563
201,1.898509714,0.467281413,96.7993297,99.3045664
202,1.934758032,0.495449227,96.76581483,99.32970256
203,1.92353346,0.511389002,96.79095098,99.18726435
204,1.925619445,0.49314733,96.85798073,99.25429409
205,1.905053515,0.470188087,96.81608714,99.22915794
206,1.915698827,0.443970391,96.95014663,99.32132384
207,1.904134921,0.510260902,96.76581483,99.24591537
208,1.898331644,0.557043094,96.76581483,99.31294512
209,1.913526315,0.521826867,96.96690406,99.27105153
210,1.913576236,0.487712577,96.96690406,99.24591537
211,2.005199304,0.565234661,96.95014663,99.32970256
212,2.003250668,0.515668735,96.94176791,99.36321743
213,1.97451542,0.455655348,96.84122329,99.36321743
214,1.983720733,0.475893573,96.96690406,99.32970256
215,1.982479809,0.507360426,96.81608714,99.32970256
216,1.972846974,0.465772896,97.03393381,99.3045664
217,1.94344208,0.581153326,96.97528278,99.23753666
218,1.990593558,0.554752427,96.9836615,99.23753666
219,1.960007817,0.518182964,96.90825304,99.36321743
220,1.979488779,0.53446476,96.95852535,99.38835358
221,1.934207762,0.484556873,97.14285714,99.41348974
222,2.035551795,0.528544018,96.84122329,99.34645999
223,1.982760227,0.481090813,97.02555509,99.36321743
224,1.977636387,0.574763203,97.03393381,99.32132384
225,1.969548517,0.489048795,96.9836615,99.33808127
226,2.00051181,0.474757046,97.0758274,99.3045664
227,1.959844339,0.503104708,97.13447842,99.36321743
228,1.945075377,0.485805846,97.03393381,99.33808127
229,1.965387242,0.516031049,97.12609971,99.37159615
230,1.95989312,0.467928759,97.17637202,99.36321743
231,1.95594679,0.506687469,97.02555509,99.29618768
232,1.942446541,0.430546196,97.20988689,99.46376204
233,1.955790278,0.537318025,97.17637202,99.38835358
234,1.955367139,0.457976556,97.19312945,99.45538333
235,1.807648877,0.476154651,97.05906996,99.32970256
236,1.815066379,0.50107968,97.27691663,99.36321743
237,1.829241471,0.529047518,97.0758274,99.28780897
238,1.849248923,0.540543033,97.03393381,99.35483871
239,1.788742395,0.48915719,97.25178048,99.37159615
240,1.831236378,0.516889745,97.26853791,99.42186845
241,1.825349567,0.489314475,97.25178048,99.40511102
242,1.81445067,0.523584659,97.20150817,99.3967323
243,1.708277852,0.499603197,97.19312945,99.32132384
244,1.707996662,0.503142919,97.28529535,99.35483871
245,1.717955453,0.528732212,97.15961458,99.26267281
246,1.738106601,0.545536389,97.17637202,99.28780897
247,1.689553286,0.484270859,97.29367407,99.32970256
248,1.728520271,0.508340977,97.21826561,99.35483871
249,1.724213711,0.488680937,97.21826561,99.34645999
250,1.719547682,0.532333465,97.25178048,99.32970256
251,1.793568558,0.553405368,97.01717637,99.31294512
252,1.770448343,0.486918399,97.23502304,99.38835358
253,1.800749713,0.460353669,97.21826561,99.38835358
254,1.787709078,0.515138826,97.23502304,99.37159615
255,1.790321899,0.494299076,97.29367407,99.3967323
256,1.773927642,0.464457973,97.24340176,99.43024717
257,1.782592571,0.450413045,97.35232509,99.46376204
258,1.772856378,0.476679753,97.31881022,99.43024717
259,1.767570181,0.540174951,97.1260997,99.33808127
260,1.7784905,0.472534538,97.4025974,99.40511102
261,1.781780884,0.521495667,97.32718894,99.38835358
262,1.807527997,0.501054868,97.31881022,99.3967323
263,1.810409836,0.515387998,97.32718894,99.37997486
264,1.79195517,0.473254134,97.39421868,99.43862589
265,1.797474114,0.467211024,97.37746125,99.42186845
266,1.800167792,0.526224242,97.26853791,99.34645999
267,1.797588576,0.495219917,97.31881022,99.42186845
268,1.77617733,0.547458933,97.32718894,99.35483871
269,1.813899777,0.527176769,97.34394638,99.38835358
270,1.79402648,0.510757857,97.25178048,99.37997486
271,1.803870823,0.503651697,97.28529535,99.43024717
272,1.773303627,0.518226126,97.31881022,99.44700461
273,1.837129654,0.511023721,97.26853791,99.3967323
274,1.799478741,0.480141906,97.36908253,99.42186845
275,1.796588426,0.564270045,97.24340176,99.37159615
276,1.795913599,0.443095863,97.37746125,99.44700461
277,1.819244325,0.478118843,97.33556766,99.43024717
278,1.794837074,0.500045514,97.35232509,99.41348974
279,1.78294088,0.484778717,97.41935484,99.42186845
280,1.794464704,0.539068105,97.24340176,99.37997486
281,1.801770167,0.439581076,97.39421868,99.43862589
282,1.797566691,0.526085019,97.35232509,99.35483871
283,1.792781995,0.430307885,97.4025974,99.44700461
284,1.802300653,0.501078842,97.37746125,99.36321743
285,1.804245513,0.448538777,97.39421868,99.42186845
286,1.855724886,0.509511645,97.41097612,99.43024717
287,1.851207331,0.488605025,97.38583997,99.41348974
288,1.890049327,0.508604796,97.35232509,99.40511102
289,1.875379062,0.579638897,97.24340176,99.35483871
290,1.85102882,0.489730834,97.41935484,99.41348974
291,1.875965704,0.510549514,97.34394638,99.42186845
292,1.902555192,0.497064769,97.4025974,99.40511102
293,1.866027939,0.468679509,97.41097612,99.40511102
294,1.826078484,0.49498179,97.41935484,99.41348974
295,1.848480593,0.491405104,97.46124843,99.42186845
296,1.902413179,0.526574037,97.41097612,99.3967323
297,1.890673549,0.549170106,97.27691663,99.3967323
298,1.850397414,0.539004037,97.28529535,99.40511102
299,1.857222789,0.507607082,97.37746125,99.41348974
300,1.867947655,0.534691227,97.36908253,99.3967323
301,1.867518908,0.465737425,97.38583997,99.41348974
302,1.855473378,0.517974375,97.34394638,99.44700461
303,1.876816329,0.515577788,97.39421868,99.43024717
304,1.858526844,0.49596361,97.38583997,99.40511102
305,1.843278914,0.455636754,97.41097612,99.38835358
306,1.830544823,0.46161553,97.4025974,99.38835358
307,1.87332845,0.478667878,97.41611227,99.43024717
308,1.862556259,0.481578194,97.40286971,99.44700461
309,1.844608438,0.471798066,97.4025974,99.41348974
